id_incidente,anio,mes,dia_semana,estacion,momento_dia,pais,tipo_area,densidad_poblacion_por_km2,tipo_delito,puntaje_severidad_delito,cantidad_victimas,genero_victima,grupo_edad_victima,lesiones_reportadas,fallecidos,perdida_financiera_usd,arma_utilizada,mes_nombre,inconsistencia_victimas,perdida_atipica,nivel_severidad
CRM0005431,2023,3,Lunes,Verano,Anochecer (6pm-10pm),India,Urbano,2216,Homicidio,9.5,1,Masculino,26-35,3,2,823.8,Sin Arma Registrada,Marzo,True,False,Alta
CRM0005432,2020,6,Lunes,Invierno,Tarde (12pm-6pm),Pakistán,Urbano,2296,Robo,7.4,2,Masculino,Menor de 18,1,0,59.8,Desconocido,Junio,False,False,Alta
CRM0005433,2023,5,Lunes,Primavera,Mañana (6am-12pm),Pakistán,Suburbano,201,Fraude,3.8,2,Masculino,26-35,0,0,1560.89,Objeto Contundente,Mayo,False,False,Media
CRM0005434,2020,8,Domingo,Otoño,Mañana (6am-12pm),Turquía,Urbano,3029,Fraude,3.1,1,Masculino,26-35,0,0,50985.57,Arma Blanca,Agosto,False,True,Baja
CRM0005435,2023,4,Sábado,Primavera,Noche (10pm-2am),Alemania,Urbano,1020,Homicidio,9.1,1,Femenino,18-25,4,1,46.15,Sin Arma Registrada,Abril,False,False,Alta
CRM0005436,2023,4,Sábado,Otoño,Noche (10pm-2am),Canadá,Urbano,717,Fraude,3.6,1,Femenino,26-35,0,0,919.57,Sin Arma Registrada,Abril,False,False,Media
CRM0005437,2021,10,Viernes,Primavera,Anochecer (6pm-10pm),Turquía,Rural,133,Violencia Doméstica,5.6,2,Desconocido,46-55,4,0,49.39,Sin Arma Registrada,Octubre,False,False,Media
CRM0005438,2024,11,Jueves,Invierno,Noche (10pm-2am),Alemania,Urbano,1951,Homicidio,8.9,1,Femenino,26-35,3,3,38.74,Sin Arma Registrada,Noviembre,True,False,Alta
CRM0005439,2020,10,Martes,Primavera,Noche (10pm-2am),Australia,Rural,275,Asalto,6.3,1,Femenino,36-45,3,0,346.9,Sin Arma Registrada,Octubre,False,False,Media
CRM0005440,2024,5,Sábado,Invierno,Anochecer (6pm-10pm),India,Rural,154,Cibercrimen,3.8,1,Masculino,56-65,0,0,6613.63,Arma Blanca,Mayo,False,True,Media
CRM0005441,2022,11,Lunes,Invierno,Noche (10pm-2am),Francia,Suburbano,231,Hurto,2.4,1,Femenino,26-35,0,0,1596.97,Desconocido,Noviembre,False,False,Baja
CRM0005442,2021,6,Miércoles,Primavera,Mañana (6am-12pm),India,Rural,99,Vandalismo,3.8,2,Femenino,26-35,0,0,11.07,Sin Arma Registrada,Junio,False,False,Media
CRM0005443,2020,11,Domingo,Primavera,Anochecer (6pm-10pm),Alemania,Suburbano,554,Asalto,5.4,1,Femenino,18-25,0,0,250.56,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005444,2024,4,Lunes,Primavera,Anochecer (6pm-10pm),Indonesia,Urbano,1525,Delito de Drogas,5.1,1,Femenino,18-25,0,0,53.25,Sin Arma Registrada,Abril,False,False,Media
CRM0005445,2020,2,Jueves,Otoño,Mañana (6am-12pm),Nigeria,Suburbano,288,Delito de Drogas,4.9,4,Femenino,26-35,0,0,11.29,Sin Arma Registrada,Febrero,False,False,Media
CRM0005446,2021,12,Jueves,Otoño,Mañana (6am-12pm),Egipto,Rural,37,Delito de Drogas,6.6,1,Femenino,36-45,0,0,393.71,Sin Arma Registrada,Diciembre,False,False,Media
CRM0005447,2022,12,Miércoles,Primavera,Mañana (6am-12pm),Indonesia,Urbano,6037,Agresión Sexual,8.2,1,Femenino,36-45,3,0,55.14,Arma de Fuego,Diciembre,False,False,Alta
CRM0005448,2023,2,Miércoles,Invierno,Anochecer (6pm-10pm),Australia,Remoto,25,Hurto,2.4,2,Femenino,65+,0,0,685.48,Desconocido,Febrero,False,False,Baja
CRM0005449,2022,12,Domingo,Invierno,Anochecer (6pm-10pm),Estados Unidos,Urbano,453,Vandalismo,1.0,1,Femenino,36-45,0,0,38.61,Arma Blanca,Diciembre,False,False,Baja
CRM0005450,2020,3,Sábado,Otoño,Mañana (6am-12pm),Brasil,Rural,301,Cibercrimen,5.2,1,Femenino,26-35,0,0,7114.27,Sin Arma Registrada,Marzo,False,True,Media
CRM0005451,2021,2,Sábado,Invierno,Noche (10pm-2am),Turquía,Suburbano,736,Vandalismo,3.1,1,Masculino,18-25,0,0,31.84,Objeto Contundente,Febrero,False,False,Baja
CRM0005452,2021,1,Jueves,Verano,Mañana (6am-12pm),Alemania,Suburbano,1196,Violencia Doméstica,6.3,1,Desconocido,18-25,4,0,130.93,Sin Arma Registrada,Enero,False,False,Media
CRM0005453,2021,8,Lunes,Primavera,Anochecer (6pm-10pm),Indonesia,Urbano,14559,Hurto,2.4,2,Femenino,Menor de 18,0,0,2591.43,Arma Blanca,Agosto,False,True,Baja
CRM0005454,2022,12,Jueves,Verano,Anochecer (6pm-10pm),Estados Unidos,Remoto,22,Robo,7.1,1,Femenino,18-25,3,1,468.91,Arma de Fuego,Diciembre,False,False,Alta
CRM0005455,2023,5,Sábado,Otoño,Madrugada (2am-6am),Brasil,Rural,110,Robo,7.8,1,Masculino,Menor de 18,1,0,57.04,Sin Arma Registrada,Mayo,False,False,Alta
CRM0005456,2021,10,Miércoles,Otoño,Noche (10pm-2am),Indonesia,Urbano,232,Robo,8.1,2,Masculino,18-25,1,0,93.32,Objeto Contundente,Octubre,False,False,Alta
CRM0005457,2022,1,Sábado,Primavera,Tarde (12pm-6pm),México,Urbano,2058,Allanamiento,4.2,2,Masculino,65+,0,0,3469.05,Sin Arma Registrada,Enero,False,True,Media
CRM0005458,2022,9,Lunes,Verano,Noche (10pm-2am),Estados Unidos,Suburbano,293,Fraude,5.2,3,Masculino,56-65,0,0,7092.8,Sin Arma Registrada,Septiembre,False,True,Media
CRM0005459,2024,8,Viernes,Verano,Anochecer (6pm-10pm),India,Suburbano,254,Asalto,5.8,1,Femenino,26-35,3,0,122.1,Vehículo,Agosto,False,False,Media
CRM0005460,2024,4,Sábado,Invierno,Noche (10pm-2am),Pakistán,Remoto,10,Fraude,5.5,2,Femenino,46-55,0,0,15386.86,Arma Blanca,Abril,False,True,Media
CRM0005461,2024,8,Viernes,Primavera,Anochecer (6pm-10pm),México,Urbano,2913,Asalto,6.9,1,Masculino,18-25,2,0,109.69,Desconocido,Agosto,False,False,Alta
CRM0005462,2021,12,Martes,Verano,Tarde (12pm-6pm),Reino Unido,Suburbano,241,Secuestro,8.8,1,Masculino,26-35,6,0,133.82,Desconocido,Diciembre,False,False,Alta
CRM0005463,2020,10,Sábado,Verano,Madrugada (2am-6am),Estados Unidos,Suburbano,779,Allanamiento,5.2,1,Masculino,18-25,0,0,41.12,Sin Arma Registrada,Octubre,False,False,Media
CRM0005464,2021,7,Viernes,Verano,Madrugada (2am-6am),Pakistán,Urbano,639,Vandalismo,2.6,1,Masculino,26-35,0,0,35.98,Sin Arma Registrada,Julio,False,False,Baja
CRM0005465,2021,11,Martes,Verano,Anochecer (6pm-10pm),Egipto,Rural,29,Delito de Drogas,4.8,1,Femenino,56-65,0,0,23.53,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005466,2022,11,Sábado,Invierno,Mañana (6am-12pm),Estados Unidos,Urbano,7400,Fraude,4.1,3,Femenino,46-55,0,0,355.27,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005467,2023,7,Martes,Verano,Anochecer (6pm-10pm),Brasil,Suburbano,989,Delito de Drogas,4.1,2,Masculino,26-35,0,0,27.29,Arma de Fuego,Julio,False,False,Media
CRM0005468,2024,1,Domingo,Verano,Tarde (12pm-6pm),Sudáfrica,Urbano,797,Allanamiento,4.9,1,Masculino,Menor de 18,0,0,330.96,Sin Arma Registrada,Enero,False,False,Media
CRM0005469,2024,6,Domingo,Primavera,Mañana (6am-12pm),Turquía,Urbano,1104,Asalto,5.2,2,Femenino,18-25,0,0,82.04,Arma Blanca,Junio,False,False,Media
CRM0005470,2022,4,Lunes,Invierno,Madrugada (2am-6am),Nigeria,Rural,92,Fraude,6.9,1,Femenino,56-65,0,0,6234.07,Arma de Fuego,Abril,False,True,Alta
CRM0005471,2023,10,Sábado,Primavera,Tarde (12pm-6pm),India,Suburbano,742,Allanamiento,5.9,3,Femenino,Menor de 18,0,0,454.71,Desconocido,Octubre,False,False,Media
CRM0005472,2021,10,Martes,Primavera,Mañana (6am-12pm),Sudáfrica,Rural,146,Robo,6.5,1,Masculino,18-25,4,0,219.72,Sin Arma Registrada,Octubre,False,False,Media
CRM0005473,2020,10,Viernes,Otoño,Anochecer (6pm-10pm),India,Urbano,1403,Asalto,5.4,4,Femenino,Menor de 18,4,0,473.5,Arma Blanca,Octubre,False,False,Media
CRM0005474,2023,11,Domingo,Invierno,Mañana (6am-12pm),México,Urbano,1732,Asalto,6.1,1,Masculino,65+,3,0,314.66,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005475,2020,12,Sábado,Invierno,Mañana (6am-12pm),India,Urbano,2323,Fraude,4.2,1,Femenino,26-35,0,0,5137.75,Arma de Fuego,Diciembre,False,True,Media
CRM0005476,2022,2,Martes,Invierno,Noche (10pm-2am),Alemania,Urbano,634,Asalto,5.8,1,Femenino,26-35,2,0,43.33,Sin Arma Registrada,Febrero,False,False,Media
CRM0005477,2021,10,Domingo,Invierno,Anochecer (6pm-10pm),Indonesia,Rural,76,Hurto,3.4,4,Masculino,36-45,0,0,600.65,Sin Arma Registrada,Octubre,False,False,Media
CRM0005478,2023,7,Domingo,Invierno,Noche (10pm-2am),Australia,Rural,99,Asalto,7.7,1,Masculino,Menor de 18,4,0,277.6,Arma Blanca,Julio,False,False,Alta
CRM0005479,2023,9,Viernes,Invierno,Madrugada (2am-6am),Pakistán,Suburbano,407,Robo,7.7,1,Masculino,56-65,2,0,1108.28,Arma Blanca,Septiembre,False,False,Alta
CRM0005480,2021,5,Martes,Invierno,Mañana (6am-12pm),Pakistán,Urbano,9402,Secuestro,8.0,1,Masculino,26-35,4,0,35.1,Objeto Contundente,Mayo,False,False,Alta
CRM0005481,2024,8,Sábado,Otoño,Anochecer (6pm-10pm),Nigeria,Urbano,1691,Asalto,7.4,1,Femenino,46-55,1,0,504.72,Desconocido,Agosto,False,False,Alta
CRM0005482,2021,5,Jueves,Otoño,Anochecer (6pm-10pm),Estados Unidos,Rural,34,Asalto,5.0,1,Masculino,18-25,0,0,447.13,Sin Arma Registrada,Mayo,False,False,Media
CRM0005483,2022,7,Jueves,Otoño,Noche (10pm-2am),Brasil,Suburbano,459,Violencia Doméstica,5.6,1,Femenino,56-65,4,0,259.04,Vehículo,Julio,False,False,Media
CRM0005484,2023,7,Miércoles,Primavera,Anochecer (6pm-10pm),Indonesia,Rural,66,Asalto,6.5,2,Masculino,36-45,3,0,40.03,Sin Arma Registrada,Julio,False,False,Media
CRM0005485,2023,9,Lunes,Otoño,Tarde (12pm-6pm),India,Suburbano,461,Delito de Drogas,6.1,1,Desconocido,26-35,0,0,36.93,Sustancia Química,Septiembre,False,False,Media
CRM0005486,2024,3,Miércoles,Primavera,Anochecer (6pm-10pm),Alemania,Suburbano,130,Vandalismo,2.5,1,Masculino,36-45,0,0,14.54,Arma de Fuego,Marzo,False,False,Baja
CRM0005487,2021,1,Lunes,Primavera,Noche (10pm-2am),Turquía,Urbano,2631,Cibercrimen,3.5,2,Masculino,46-55,0,0,883.28,Arma Blanca,Enero,False,False,Media
CRM0005488,2023,2,Sábado,Primavera,Noche (10pm-2am),Alemania,Urbano,3393,Fraude,6.7,1,Masculino,36-45,0,0,373.17,Arma Blanca,Febrero,False,False,Alta
CRM0005489,2023,12,Domingo,Primavera,Anochecer (6pm-10pm),Estados Unidos,Suburbano,438,Fraude,4.3,1,Masculino,46-55,0,0,600.88,Sustancia Química,Diciembre,False,False,Media
CRM0005490,2024,6,Martes,Invierno,Mañana (6am-12pm),Australia,Urbano,827,Allanamiento,6.4,2,Desconocido,26-35,0,0,876.24,Arma de Fuego,Junio,False,False,Media
CRM0005491,2021,10,Sábado,Primavera,Mañana (6am-12pm),Indonesia,Urbano,2542,Asalto,7.7,1,Femenino,56-65,1,0,95.99,Sin Arma Registrada,Octubre,False,False,Alta
CRM0005492,2023,10,Viernes,Otoño,Madrugada (2am-6am),Nigeria,Rural,65,Incendio Provocado,7.0,1,Masculino,18-25,2,0,17.21,Sin Arma Registrada,Octubre,False,False,Alta
CRM0005493,2023,12,Martes,Invierno,Noche (10pm-2am),Sudáfrica,Suburbano,535,Hurto,4.5,2,Femenino,18-25,0,0,4479.33,Arma de Fuego,Diciembre,False,True,Media
CRM0005494,2021,9,Viernes,Primavera,Anochecer (6pm-10pm),Turquía,Suburbano,449,Delito de Drogas,6.1,1,Masculino,46-55,0,0,78.4,Sin Arma Registrada,Septiembre,False,False,Media
CRM0005495,2022,3,Martes,Otoño,Anochecer (6pm-10pm),Sudáfrica,Urbano,359,Incendio Provocado,8.7,1,Masculino,18-25,0,0,18.34,Sin Arma Registrada,Marzo,False,False,Alta
CRM0005496,2022,10,Miércoles,Otoño,Anochecer (6pm-10pm),Brasil,Suburbano,939,Asalto,5.8,1,Masculino,56-65,2,0,115.49,Objeto Contundente,Octubre,False,False,Media
CRM0005497,2023,2,Domingo,Invierno,Noche (10pm-2am),Francia,Remoto,29,Vandalismo,3.8,1,Femenino,65+,0,0,66.09,Objeto Contundente,Febrero,False,False,Media
CRM0005498,2024,11,Sábado,Verano,Tarde (12pm-6pm),México,Rural,241,Vandalismo,1.2,1,Femenino,18-25,0,0,40.38,Arma Blanca,Noviembre,False,False,Baja
CRM0005499,2023,1,Miércoles,Otoño,Tarde (12pm-6pm),México,Urbano,512,Allanamiento,6.4,3,Femenino,36-45,0,0,214.41,Arma de Fuego,Enero,False,False,Media
CRM0005500,2023,2,Sábado,Primavera,Tarde (12pm-6pm),Sudáfrica,Rural,30,Asalto,6.3,1,Femenino,46-55,2,0,80.96,Arma Blanca,Febrero,False,False,Media
CRM0005501,2022,3,Martes,Verano,Anochecer (6pm-10pm),Pakistán,Suburbano,382,Hurto,2.5,2,Masculino,65+,0,0,950.23,Arma de Fuego,Marzo,False,False,Baja
CRM0005502,2020,7,Miércoles,Otoño,Anochecer (6pm-10pm),Egipto,Urbano,699,Violencia Doméstica,5.2,2,Desconocido,46-55,4,0,103.37,Sin Arma Registrada,Julio,False,False,Media
CRM0005503,2021,2,Jueves,Primavera,Tarde (12pm-6pm),Canadá,Urbano,1416,Hurto,3.2,2,Masculino,26-35,0,0,119.74,Sin Arma Registrada,Febrero,False,False,Baja
CRM0005504,2022,5,Martes,Verano,Madrugada (2am-6am),Sudáfrica,Remoto,17,Delito de Drogas,5.2,4,Masculino,18-25,0,0,9.61,Sin Arma Registrada,Mayo,False,False,Media
CRM0005505,2021,2,Domingo,Primavera,Mañana (6am-12pm),Nigeria,Rural,86,Fraude,3.9,1,Femenino,18-25,0,0,799.33,Objeto Contundente,Febrero,False,False,Media
CRM0005506,2021,7,Viernes,Otoño,Anochecer (6pm-10pm),Turquía,Remoto,10,Robo,6.6,1,Femenino,26-35,1,0,1827.93,Arma Blanca,Julio,False,False,Media
CRM0005507,2022,10,Viernes,Invierno,Anochecer (6pm-10pm),Reino Unido,Rural,57,Robo,7.2,1,Femenino,46-55,0,0,285.1,Arma de Fuego,Octubre,False,False,Alta
CRM0005508,2021,8,Miércoles,Otoño,Anochecer (6pm-10pm),Australia,Suburbano,397,Delito de Drogas,5.2,1,Masculino,26-35,0,0,38.65,Sin Arma Registrada,Agosto,False,False,Media
CRM0005509,2021,8,Lunes,Otoño,Madrugada (2am-6am),Reino Unido,Urbano,807,Asalto,6.3,1,Masculino,36-45,1,0,241.69,Arma de Fuego,Agosto,False,False,Media
CRM0005510,2022,8,Domingo,Invierno,Noche (10pm-2am),Alemania,Urbano,2588,Asalto,7.6,1,Masculino,65+,1,0,42.23,Arma de Fuego,Agosto,False,False,Alta
CRM0005511,2020,10,Domingo,Otoño,Tarde (12pm-6pm),Egipto,Rural,356,Violencia Doméstica,6.8,1,Desconocido,46-55,4,0,65.61,Objeto Contundente,Octubre,False,False,Alta
CRM0005512,2024,9,Domingo,Verano,Anochecer (6pm-10pm),Pakistán,Rural,55,Violencia Doméstica,5.1,1,Masculino,26-35,2,0,37.4,Arma Blanca,Septiembre,False,False,Media
CRM0005513,2024,1,Domingo,Otoño,Noche (10pm-2am),Sudáfrica,Urbano,1931,Allanamiento,5.6,2,Masculino,46-55,0,0,218.04,Arma de Fuego,Enero,False,False,Media
CRM0005514,2023,12,Jueves,Verano,Noche (10pm-2am),Egipto,Rural,60,Vandalismo,3.3,1,Masculino,26-35,0,0,22.23,Arma Blanca,Diciembre,False,False,Baja
CRM0005515,2020,1,Jueves,Otoño,Anochecer (6pm-10pm),Pakistán,Urbano,774,Delito de Drogas,4.2,1,Masculino,26-35,0,0,183.9,Desconocido,Enero,False,False,Media
CRM0005516,2023,10,Miércoles,Primavera,Mañana (6am-12pm),Brasil,Urbano,1963,Allanamiento,5.3,1,Masculino,Menor de 18,0,0,486.51,Sin Arma Registrada,Octubre,False,False,Media
CRM0005517,2024,2,Viernes,Invierno,Anochecer (6pm-10pm),México,Suburbano,742,Delito de Drogas,5.4,1,Masculino,56-65,0,0,89.04,Sin Arma Registrada,Febrero,False,False,Media
CRM0005518,2023,11,Viernes,Primavera,Madrugada (2am-6am),Alemania,Urbano,5194,Robo,8.9,3,Femenino,56-65,1,0,266.86,Arma Blanca,Noviembre,False,False,Alta
CRM0005519,2020,6,Martes,Invierno,Anochecer (6pm-10pm),India,Remoto,13,Cibercrimen,4.4,1,Femenino,18-25,0,0,11047.56,Sin Arma Registrada,Junio,False,True,Media
CRM0005520,2023,1,Sábado,Verano,Tarde (12pm-6pm),Pakistán,Urbano,2437,Vandalismo,3.2,1,Femenino,Menor de 18,0,0,177.04,Vehículo,Enero,False,False,Baja
CRM0005521,2024,5,Sábado,Verano,Anochecer (6pm-10pm),Reino Unido,Rural,330,Hurto,2.9,1,Femenino,46-55,0,0,367.58,Sin Arma Registrada,Mayo,False,False,Baja
CRM0005522,2023,5,Sábado,Invierno,Madrugada (2am-6am),India,Rural,82,Incendio Provocado,8.3,1,Femenino,18-25,2,0,18.09,Desconocido,Mayo,False,False,Alta
CRM0005523,2023,4,Lunes,Otoño,Noche (10pm-2am),Australia,Rural,379,Asalto,6.0,1,Femenino,26-35,1,0,276.6,Sin Arma Registrada,Abril,False,False,Media
CRM0005524,2022,11,Martes,Otoño,Noche (10pm-2am),Indonesia,Rural,52,Fraude,4.7,2,Masculino,46-55,0,0,275.19,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005525,2022,5,Lunes,Verano,Mañana (6am-12pm),Alemania,Rural,28,Robo,7.4,1,Femenino,46-55,0,0,227.46,Sin Arma Registrada,Mayo,False,False,Alta
CRM0005526,2020,12,Jueves,Verano,Tarde (12pm-6pm),Reino Unido,Urbano,6986,Homicidio,9.9,1,Masculino,18-25,3,1,179.6,Arma de Fuego,Diciembre,False,False,Alta
CRM0005527,2023,1,Miércoles,Invierno,Noche (10pm-2am),Pakistán,Urbano,2374,Allanamiento,4.2,1,Masculino,18-25,0,0,389.56,Desconocido,Enero,False,False,Media
CRM0005528,2020,11,Lunes,Otoño,Madrugada (2am-6am),Alemania,Urbano,1334,Robo,6.6,3,Masculino,Menor de 18,3,0,5860.4,Sin Arma Registrada,Noviembre,False,True,Media
CRM0005529,2022,11,Viernes,Invierno,Tarde (12pm-6pm),México,Urbano,5330,Hurto,4.1,2,Masculino,56-65,0,0,678.94,Sin Arma Registrada,Noviembre,False,False,Media
CRM0005530,2021,6,Sábado,Otoño,Noche (10pm-2am),India,Urbano,5348,Violencia Doméstica,6.7,1,Masculino,46-55,3,0,90.11,Sin Arma Registrada,Junio,False,False,Alta
CRM0005531,2022,7,Sábado,Primavera,Tarde (12pm-6pm),India,Suburbano,650,Asalto,5.8,1,Masculino,18-25,4,0,211.4,Sin Arma Registrada,Julio,False,False,Media
CRM0005532,2020,8,Viernes,Invierno,Anochecer (6pm-10pm),Australia,Suburbano,193,Allanamiento,4.9,1,Masculino,26-35,0,0,373.31,Sin Arma Registrada,Agosto,False,False,Media
CRM0005533,2023,2,Lunes,Invierno,Anochecer (6pm-10pm),Nigeria,Urbano,1114,Delito de Drogas,5.1,5,Masculino,36-45,0,0,87.74,Objeto Contundente,Febrero,False,False,Media
CRM0005534,2023,7,Miércoles,Invierno,Mañana (6am-12pm),Sudáfrica,Urbano,2243,Robo,7.4,2,Masculino,26-35,4,1,448.85,Objeto Contundente,Julio,False,False,Alta
CRM0005535,2021,6,Lunes,Otoño,Anochecer (6pm-10pm),Pakistán,Urbano,7783,Asalto,7.5,2,Masculino,65+,2,0,75.98,Arma de Fuego,Junio,False,False,Alta
CRM0005536,2020,9,Domingo,Invierno,Mañana (6am-12pm),Sudáfrica,Rural,106,Hurto,2.0,2,Desconocido,26-35,0,0,2712.45,Arma de Fuego,Septiembre,False,True,Baja
CRM0005537,2020,8,Sábado,Invierno,Noche (10pm-2am),Estados Unidos,Suburbano,296,Asalto,7.7,1,Masculino,36-45,4,0,121.12,Arma Blanca,Agosto,False,False,Alta
CRM0005538,2024,11,Miércoles,Invierno,Anochecer (6pm-10pm),Sudáfrica,Urbano,5530,Fraude,4.7,2,Masculino,36-45,0,0,285.4,Objeto Contundente,Noviembre,False,False,Media
CRM0005539,2022,4,Sábado,Primavera,Tarde (12pm-6pm),Canadá,Suburbano,189,Violencia Doméstica,5.7,1,Femenino,26-35,3,0,6.84,Sin Arma Registrada,Abril,False,False,Media
CRM0005540,2022,9,Domingo,Primavera,Noche (10pm-2am),Brasil,Remoto,13,Asalto,6.5,2,Masculino,65+,4,0,86.64,Arma Blanca,Septiembre,False,False,Media
CRM0005541,2020,1,Sábado,Primavera,Anochecer (6pm-10pm),Egipto,Suburbano,282,Delito de Drogas,6.0,1,Masculino,46-55,0,0,72.09,Arma de Fuego,Enero,False,False,Media
CRM0005542,2023,11,Miércoles,Invierno,Tarde (12pm-6pm),Pakistán,Suburbano,954,Robo,6.1,1,Masculino,46-55,3,0,603.61,Arma de Fuego,Noviembre,False,False,Media
CRM0005543,2024,6,Lunes,Invierno,Madrugada (2am-6am),Pakistán,Rural,21,Asalto,7.1,3,Femenino,36-45,1,0,17.04,Sin Arma Registrada,Junio,False,False,Alta
CRM0005544,2024,8,Miércoles,Primavera,Anochecer (6pm-10pm),México,Remoto,18,Fraude,6.0,1,Femenino,46-55,0,0,21878.29,Objeto Contundente,Agosto,False,True,Media
CRM0005545,2023,11,Viernes,Verano,Madrugada (2am-6am),Pakistán,Urbano,1594,Fraude,3.7,1,Masculino,26-35,0,0,4504.59,Desconocido,Noviembre,False,True,Media
CRM0005546,2020,11,Domingo,Primavera,Noche (10pm-2am),India,Suburbano,731,Fraude,3.7,2,Femenino,65+,0,0,3525.67,Sin Arma Registrada,Noviembre,False,True,Media
CRM0005547,2020,4,Jueves,Verano,Anochecer (6pm-10pm),Canadá,Suburbano,168,Robo,6.6,1,Masculino,18-25,3,0,1079.09,Sin Arma Registrada,Abril,False,False,Media
CRM0005548,2020,2,Martes,Verano,Anochecer (6pm-10pm),Alemania,Suburbano,272,Delito de Drogas,6.4,1,Femenino,18-25,0,0,108.32,Arma Blanca,Febrero,False,False,Media
CRM0005549,2021,11,Lunes,Otoño,Anochecer (6pm-10pm),Brasil,Remoto,18,Hurto,2.8,1,Masculino,26-35,0,0,1366.47,Sin Arma Registrada,Noviembre,False,False,Baja
CRM0005550,2020,2,Lunes,Otoño,Anochecer (6pm-10pm),Australia,Suburbano,51,Hurto,4.4,1,Masculino,26-35,0,0,171.5,Sin Arma Registrada,Febrero,False,False,Media
CRM0005551,2021,10,Miércoles,Otoño,Noche (10pm-2am),Francia,Urbano,4848,Delito de Drogas,5.6,2,Masculino,46-55,0,0,101.08,Sin Arma Registrada,Octubre,False,False,Media
CRM0005552,2022,1,Miércoles,Invierno,Anochecer (6pm-10pm),India,Urbano,3646,Fraude,6.1,2,Masculino,56-65,0,0,14335.56,Desconocido,Enero,False,True,Media
CRM0005553,2024,5,Viernes,Primavera,Anochecer (6pm-10pm),Nigeria,Urbano,954,Hurto,3.7,2,Masculino,36-45,0,0,451.05,Sin Arma Registrada,Mayo,False,False,Media
CRM0005554,2023,6,Martes,Primavera,Tarde (12pm-6pm),Turquía,Suburbano,485,Hurto,3.0,2,Femenino,26-35,0,0,296.63,Arma de Fuego,Junio,False,False,Baja
CRM0005555,2024,4,Lunes,Invierno,Noche (10pm-2am),Pakistán,Rural,143,Robo,8.7,1,Femenino,36-45,3,0,498.39,Sin Arma Registrada,Abril,False,False,Alta
CRM0005556,2023,4,Lunes,Invierno,Anochecer (6pm-10pm),India,Urbano,4082,Vandalismo,3.1,1,Masculino,56-65,0,0,102.83,Arma de Fuego,Abril,False,False,Baja
CRM0005557,2020,5,Martes,Otoño,Noche (10pm-2am),Alemania,Urbano,4084,Fraude,4.9,1,Desconocido,36-45,0,0,12423.71,Objeto Contundente,Mayo,False,True,Media
CRM0005558,2023,5,Domingo,Otoño,Noche (10pm-2am),Brasil,Urbano,3151,Hurto,3.9,4,Masculino,65+,0,0,36.83,Sin Arma Registrada,Mayo,False,False,Media
CRM0005559,2021,9,Domingo,Otoño,Anochecer (6pm-10pm),Indonesia,Remoto,34,Agresión Sexual,8.8,1,Femenino,26-35,0,0,146.6,Sin Arma Registrada,Septiembre,False,False,Alta
CRM0005560,2023,8,Lunes,Otoño,Tarde (12pm-6pm),Pakistán,Suburbano,605,Agresión Sexual,8.1,1,Femenino,36-45,0,0,185.14,Objeto Contundente,Agosto,False,False,Alta
CRM0005561,2022,9,Martes,Primavera,Anochecer (6pm-10pm),Australia,Rural,40,Allanamiento,5.3,5,Masculino,18-25,0,0,354.89,Arma Blanca,Septiembre,False,False,Media
CRM0005562,2024,3,Miércoles,Primavera,Mañana (6am-12pm),India,Urbano,2118,Robo,7.0,1,Masculino,26-35,0,0,455.38,Sin Arma Registrada,Marzo,False,False,Alta
CRM0005563,2021,3,Jueves,Primavera,Anochecer (6pm-10pm),India,Suburbano,320,Violencia Doméstica,8.0,1,Masculino,36-45,0,0,47.26,Objeto Contundente,Marzo,False,False,Alta
CRM0005564,2021,1,Sábado,Otoño,Noche (10pm-2am),Pakistán,Rural,97,Fraude,5.3,1,Femenino,36-45,0,0,1243.8,Arma de Fuego,Enero,False,False,Media
CRM0005565,2024,10,Viernes,Verano,Noche (10pm-2am),Estados Unidos,Rural,37,Allanamiento,4.3,4,Femenino,Menor de 18,0,0,249.47,Arma de Fuego,Octubre,False,False,Media
CRM0005566,2020,6,Miércoles,Primavera,Tarde (12pm-6pm),Canadá,Urbano,202,Violencia Doméstica,6.6,1,Femenino,36-45,3,0,23.19,Arma de Fuego,Junio,False,False,Media
CRM0005567,2023,4,Domingo,Verano,Tarde (12pm-6pm),Brasil,Urbano,8182,Hurto,2.1,2,Masculino,26-35,0,0,237.42,Arma de Fuego,Abril,False,False,Baja
CRM0005568,2023,11,Jueves,Verano,Tarde (12pm-6pm),India,Urbano,2460,Asalto,5.9,1,Desconocido,56-65,2,0,850.67,Desconocido,Noviembre,False,False,Media
CRM0005569,2024,8,Sábado,Otoño,Anochecer (6pm-10pm),Nigeria,Urbano,3811,Robo,7.3,1,Femenino,18-25,0,0,939.41,Arma de Fuego,Agosto,False,False,Alta
CRM0005570,2024,2,Jueves,Verano,Mañana (6am-12pm),Canadá,Rural,218,Allanamiento,5.6,1,Femenino,46-55,0,0,274.24,Sin Arma Registrada,Febrero,False,False,Media
